date,cash,market_value,total_value,positions
2024-11-12,10036.728251457214,98.75,10135.478251457214,YESBANK.NS
2024-11-13,10036.728251457214,95.3499984741211,10132.078249931335,YESBANK.NS
2024-11-14,10036.728251457214,96.54999732971191,10133.278248786926,YESBANK.NS
2024-11-18,10036.728251457214,96.40000343322754,10133.128254890442,YESBANK.NS
2024-11-19,10036.728251457214,97.79999732971191,10134.528248786926,YESBANK.NS
2024-11-21,10036.728251457214,95.64999580383301,10132.378247261047,YESBANK.NS
2024-11-22,10036.728251457214,96.04999542236328,10132.778246879578,YESBANK.NS
2024-11-25,10036.728251457214,95.9000015258789,10132.628252983093,YESBANK.NS
2024-11-26,10036.728251457214,100.6999969482422,10137.428248405457,YESBANK.NS
2024-11-27,10036.728251457214,101.3000011444092,10138.028252601624,YESBANK.NS
2024-11-28,10036.728251457214,101.8000030517578,10138.528254508972,YESBANK.NS
2024-11-29,10036.728251457214,99.79999542236328,10136.528246879578,YESBANK.NS
2024-12-02,10036.728251457214,100.45000076293945,10137.178252220154,YESBANK.NS
2024-12-03,10036.728251457214,104.20000076293945,10140.928252220154,YESBANK.NS
2024-12-04,10036.728251457214,106.14999771118164,10142.878249168396,YESBANK.NS
2024-12-05,10036.728251457214,105.85000038146973,10142.578251838684,YESBANK.NS
2024-12-06,10036.728251457214,107.44999885559082,10144.178250312805,YESBANK.NS
2024-12-09,10036.728251457214,109.20000076293945,10145.928252220154,YESBANK.NS
2024-12-10,10036.728251457214,108.00000190734863,10144.728253364563,YESBANK.NS
2024-12-11,10144.628251075745,0.0,10144.628251075745,
2024-12-12,10144.628251075745,0.0,10144.628251075745,
2024-12-13,10144.628251075745,0.0,10144.628251075745,
2024-12-16,10144.628251075745,0.0,10144.628251075745,
2024-12-17,10144.628251075745,0.0,10144.628251075745,
2024-12-18,10144.628251075745,0.0,10144.628251075745,
2024-12-19,10144.628251075745,0.0,10144.628251075745,
2024-12-20,10144.628251075745,0.0,10144.628251075745,
2024-12-23,10144.628251075745,0.0,10144.628251075745,
2024-12-24,10144.628251075745,0.0,10144.628251075745,
2024-12-26,10144.628251075745,0.0,10144.628251075745,
2024-12-27,10144.628251075745,0.0,10144.628251075745,
2024-12-30,10144.628251075745,0.0,10144.628251075745,
2024-12-31,10144.628251075745,0.0,10144.628251075745,
2025-01-01,10144.628251075745,0.0,10144.628251075745,
2025-01-02,10144.628251075745,0.0,10144.628251075745,
2025-01-03,10144.628251075745,0.0,10144.628251075745,
2025-01-06,10144.628251075745,0.0,10144.628251075745,
2025-01-07,10144.628251075745,0.0,10144.628251075745,
2025-01-08,10144.628251075745,0.0,10144.628251075745,
2025-01-09,10144.628251075745,0.0,10144.628251075745,
2025-01-10,10144.628251075745,0.0,10144.628251075745,
2025-01-13,10144.628251075745,0.0,10144.628251075745,
2025-01-14,10144.628251075745,0.0,10144.628251075745,
2025-01-15,10144.628251075745,0.0,10144.628251075745,
2025-01-16,10144.628251075745,0.0,10144.628251075745,
2025-01-17,10144.628251075745,0.0,10144.628251075745,
2025-01-20,10049.978249549866,94.6500015258789,10144.628251075745,YESBANK.NS
2025-01-21,10049.978249549866,92.5,10142.478249549866,YESBANK.NS
2025-01-22,10049.978249549866,91.75000190734863,10141.728251457214,YESBANK.NS
2025-01-23,10049.978249549866,92.34999656677245,10142.328246116638,YESBANK.NS
2025-01-24,10049.978249549866,91.19999885559082,10141.178248405457,YESBANK.NS
2025-01-27,10049.978249549866,92.44999885559082,10142.428248405457,YESBANK.NS
2025-01-28,10049.978249549866,91.85000419616699,10141.828253746033,YESBANK.NS
2025-01-29,10049.978249549866,94.04999732971191,10144.028246879578,YESBANK.NS
2025-01-30,10049.978249549866,94.75000381469727,10144.728253364563,YESBANK.NS
2025-01-31,10049.978249549866,96.14999771118164,10146.128247261047,YESBANK.NS
2025-02-01,10049.978249549866,95.15000343322754,10145.128252983093,YESBANK.NS
2025-02-03,10049.978249549866,93.95000457763672,10143.928254127502,YESBANK.NS
2025-02-04,10049.978249549866,95.60000419616699,10145.578253746033,YESBANK.NS
2025-02-05,10049.978249549866,97.10000038146973,10147.078249931335,YESBANK.NS
2025-02-06,10049.978249549866,96.40000343322754,10146.378252983093,YESBANK.NS
2025-02-07,10049.978249549866,95.60000419616699,10145.578253746033,YESBANK.NS
2025-02-10,10049.978249549866,92.95000076293945,10142.928250312805,YESBANK.NS
2025-02-11,10049.978249549866,90.5500030517578,10140.528252601624,YESBANK.NS
2025-02-12,10049.978249549866,90.64999580383301,10140.628245353699,YESBANK.NS
2025-02-13,10049.978249549866,90.85000038146973,10140.828249931335,YESBANK.NS
2025-02-14,10049.978249549866,88.80000114440918,10138.778250694275,YESBANK.NS
2025-02-17,10049.978249549866,88.29999923706055,10138.278248786926,YESBANK.NS
2025-02-18,10049.978249549866,87.29999542236328,10137.278244972229,YESBANK.NS
2025-02-19,10049.978249549866,90.0,10139.978249549866,YESBANK.NS
2025-02-20,10049.978249549866,91.04999542236328,10141.028244972229,YESBANK.NS
2025-02-21,10049.978249549866,89.6500015258789,10139.628251075745,YESBANK.NS
2025-02-24,10049.978249549866,89.30000305175781,10139.278252601624,YESBANK.NS
2025-02-25,10138.928254127502,0.0,10138.928254127502,
2025-02-27,10138.928254127502,0.0,10138.928254127502,
2025-02-28,10138.928254127502,0.0,10138.928254127502,
2025-03-03,10138.928254127502,0.0,10138.928254127502,
2025-03-04,10138.928254127502,0.0,10138.928254127502,
2025-03-05,10138.928254127502,0.0,10138.928254127502,
2025-03-06,10138.928254127502,0.0,10138.928254127502,
2025-03-07,10138.928254127502,0.0,10138.928254127502,
2025-03-10,10138.928254127502,0.0,10138.928254127502,
2025-03-11,10138.928254127502,0.0,10138.928254127502,
2025-03-12,10138.928254127502,0.0,10138.928254127502,
2025-03-13,10138.928254127502,0.0,10138.928254127502,
2025-03-17,10138.928254127502,0.0,10138.928254127502,
2025-03-18,10138.928254127502,0.0,10138.928254127502,
2025-03-19,10053.778250694275,85.15000343322754,10138.928254127502,YESBANK.NS
2025-03-20,10053.778250694275,84.70000267028809,10138.478253364563,YESBANK.NS
2025-03-21,10053.778250694275,85.85000038146973,10139.628251075745,YESBANK.NS
2025-03-24,10053.778250694275,87.1500015258789,10140.928252220154,YESBANK.NS
2025-03-25,10053.778250694275,85.15000343322754,10138.928254127502,YESBANK.NS
2025-03-26,10053.778250694275,84.79999542236328,10138.578246116638,YESBANK.NS
2025-03-27,10053.778250694275,86.30000114440918,10140.078251838684,YESBANK.NS
2025-03-28,10053.778250694275,84.39999580383301,10138.178246498108,YESBANK.NS
2025-04-01,10053.778250694275,86.64999961853027,10140.428250312805,YESBANK.NS
2025-04-02,10053.778250694275,86.99999809265137,10140.778248786926,YESBANK.NS
2025-04-03,10053.778250694275,89.75000381469727,10143.528254508972,YESBANK.NS
2025-04-04,10053.778250694275,85.95000267028809,10139.728253364563,YESBANK.NS
2025-04-07,10053.778250694275,84.25000190734863,10138.028252601624,YESBANK.NS
2025-04-08,10053.778250694275,85.85000038146973,10139.628251075745,YESBANK.NS
2025-04-09,10053.778250694275,85.79999923706055,10139.578249931335,YESBANK.NS
2025-04-11,10053.778250694275,85.74999809265137,10139.528248786926,YESBANK.NS
2025-04-15,10053.778250694275,87.60000228881836,10141.378252983093,YESBANK.NS
2025-04-16,10053.778250694275,89.35000419616699,10143.128254890442,YESBANK.NS
2025-04-17,10053.778250694275,90.45000076293945,10144.228251457214,YESBANK.NS
2025-04-21,10053.778250694275,94.0999984741211,10147.878249168396,YESBANK.NS
2025-04-22,10053.778250694275,93.45000267028809,10147.228253364563,YESBANK.NS
2025-04-23,10053.778250694275,92.10000038146973,10145.878251075745,YESBANK.NS
2025-04-24,10053.778250694275,92.1500015258789,10145.928252220154,YESBANK.NS
2025-04-25,10053.778250694275,88.85000228881836,10142.628252983093,YESBANK.NS
2025-04-28,10053.778250694275,90.45000076293945,10144.228251457214,YESBANK.NS
2025-04-29,10053.778250694275,89.94999885559082,10143.728249549866,YESBANK.NS
2025-04-30,10053.778250694275,88.59999656677246,10142.378247261047,YESBANK.NS
2025-05-02,10053.778250694275,88.59999656677246,10142.378247261047,YESBANK.NS
2025-05-05,10053.778250694275,88.64999771118164,10142.428248405457,YESBANK.NS
2025-05-06,10053.778250694275,89.6500015258789,10143.428252220154,YESBANK.NS
2025-05-07,10053.778250694275,91.35000228881836,10145.128252983093,YESBANK.NS
2025-05-08,10053.778250694275,91.14999771118164,10144.928248405457,YESBANK.NS
2025-05-09,10153.878252983093,0.0,10153.878252983093,
2025-05-12,10153.878252983093,0.0,10153.878252983093,
2025-05-13,10153.878252983093,0.0,10153.878252983093,
2025-05-14,10153.878252983093,0.0,10153.878252983093,
2025-05-15,10153.878252983093,0.0,10153.878252983093,
2025-05-16,10153.878252983093,0.0,10153.878252983093,
2025-05-19,10153.878252983093,0.0,10153.878252983093,
2025-05-20,10153.878252983093,0.0,10153.878252983093,
2025-05-21,10153.878252983093,0.0,10153.878252983093,
2025-05-22,10153.878252983093,0.0,10153.878252983093,
2025-05-23,10153.878252983093,0.0,10153.878252983093,
2025-05-26,10153.878252983093,0.0,10153.878252983093,
2025-05-27,10153.878252983093,0.0,10153.878252983093,
2025-05-28,10153.878252983093,0.0,10153.878252983093,
2025-05-29,10153.878252983093,0.0,10153.878252983093,
2025-05-30,10153.878252983093,0.0,10153.878252983093,
2025-06-02,10153.878252983093,0.0,10153.878252983093,
2025-06-03,10153.878252983093,0.0,10153.878252983093,
2025-06-04,10153.878252983093,0.0,10153.878252983093,
2025-06-05,10153.878252983093,0.0,10153.878252983093,
2025-06-06,10153.878252983093,0.0,10153.878252983093,
2025-06-09,10153.878252983093,0.0,10153.878252983093,
2025-06-10,10153.878252983093,0.0,10153.878252983093,
2025-06-11,10153.878252983093,0.0,10153.878252983093,
2025-06-12,10153.878252983093,0.0,10153.878252983093,
2025-06-13,10153.878252983093,0.0,10153.878252983093,
2025-06-16,10153.878252983093,0.0,10153.878252983093,
2025-06-17,10054.178250312805,99.70000267028809,10153.878252983093,YESBANK.NS
2025-06-18,10054.178250312805,99.4499969482422,10153.628247261047,YESBANK.NS
2025-06-19,10054.178250312805,97.04999923706055,10151.228249549866,YESBANK.NS
2025-06-20,10054.178250312805,98.64999771118164,10152.828248023987,YESBANK.NS
2025-06-23,10054.178250312805,99.39999580383301,10153.578246116638,YESBANK.NS
2025-06-24,10054.178250312805,99.84999656677245,10154.028246879578,YESBANK.NS
2025-06-25,10054.178250312805,101.14999771118164,10155.328248023987,YESBANK.NS
2025-06-26,10054.178250312805,100.39999961853026,10154.578249931335,YESBANK.NS
2025-06-27,10054.178250312805,100.9000015258789,10155.078251838684,YESBANK.NS
2025-06-30,10054.178250312805,101.70000076293945,10155.878251075745,YESBANK.NS
2025-07-01,10054.178250312805,102.1500015258789,10156.328251838684,YESBANK.NS
2025-07-02,10054.178250312805,101.40000343322754,10155.578253746033,YESBANK.NS
2025-07-03,10054.178250312805,100.74999809265138,10154.928248405457,YESBANK.NS
2025-07-04,10054.178250312805,100.24999618530273,10154.428246498108,YESBANK.NS
2025-07-07,10054.178250312805,100.0,10154.178250312805,YESBANK.NS
2025-07-08,10054.178250312805,100.0,10154.178250312805,YESBANK.NS
2025-07-09,10054.178250312805,99.54999923706055,10153.728249549866,YESBANK.NS
2025-07-10,10054.178250312805,99.04999732971191,10153.228247642517,YESBANK.NS
2025-07-11,10054.178250312805,98.29999923706055,10152.478249549866,YESBANK.NS
2025-07-14,10054.178250312805,99.94999885559082,10154.128249168396,YESBANK.NS
2025-07-15,10054.178250312805,102.29999542236328,10156.478245735168,YESBANK.NS
2025-07-16,10054.178250312805,101.19999885559082,10155.378249168396,YESBANK.NS
2025-07-17,10154.878247261047,0.0,10154.878247261047,
2025-07-18,10154.878247261047,0.0,10154.878247261047,
2025-07-21,10154.878247261047,0.0,10154.878247261047,
2025-07-22,10054.928248405457,99.94999885559082,10154.878247261047,YESBANK.NS
2025-07-23,10054.928248405457,99.49999809265138,10154.428246498108,YESBANK.NS
2025-07-24,10054.928248405457,100.0500011444092,10154.978249549866,YESBANK.NS
2025-07-25,10054.928248405457,98.00000190734863,10152.928250312805,YESBANK.NS
2025-07-28,10054.928248405457,96.64999961853026,10151.578248023987,YESBANK.NS
2025-07-29,10054.928248405457,96.99999809265138,10151.928246498108,YESBANK.NS
2025-07-30,10054.928248405457,96.09999656677245,10151.028244972229,YESBANK.NS
2025-07-31,10054.928248405457,94.60000038146973,10149.528248786926,YESBANK.NS
2025-08-01,10054.928248405457,93.00000190734863,10147.928250312805,YESBANK.NS
2025-08-04,10054.928248405457,94.4499969482422,10149.378245353699,YESBANK.NS
2025-08-05,10054.928248405457,94.3000030517578,10149.228251457214,YESBANK.NS
2025-08-06,10054.928248405457,93.64999771118164,10148.578246116638,YESBANK.NS
2025-08-07,10054.928248405457,93.85000228881836,10148.778250694275,YESBANK.NS
2025-08-08,10054.928248405457,92.70000457763672,10147.628252983093,YESBANK.NS
2025-08-11,10054.928248405457,93.85000228881836,10148.778250694275,YESBANK.NS
2025-08-12,10054.928248405457,93.59999656677245,10148.528244972229,YESBANK.NS
2025-08-13,10054.928248405457,94.14999961853026,10149.078248023987,YESBANK.NS
2025-08-14,10054.928248405457,93.90000343322754,10148.828251838684,YESBANK.NS
2025-08-18,10054.928248405457,95.45000076293945,10150.378249168396,YESBANK.NS
2025-08-19,10054.928248405457,96.75000190734863,10151.678250312805,YESBANK.NS
2025-08-20,10054.928248405457,96.8000030517578,10151.728251457214,YESBANK.NS
2025-08-21,10054.928248405457,97.1500015258789,10152.078249931335,YESBANK.NS
2025-08-22,10054.928248405457,96.40000343322754,10151.328251838684,YESBANK.NS
2025-08-25,10054.928248405457,97.74999618530273,10152.67824459076,YESBANK.NS
2025-08-26,10054.928248405457,94.75000381469727,10149.678252220154,YESBANK.NS
2025-08-28,10054.928248405457,93.4000015258789,10148.328249931335,YESBANK.NS
2025-08-29,10054.928248405457,95.50000190734863,10150.428250312805,YESBANK.NS
2025-09-01,10054.928248405457,97.74999618530273,10152.67824459076,YESBANK.NS
2025-09-02,10054.928248405457,97.74999618530273,10152.67824459076,YESBANK.NS
2025-09-03,10156.678250312805,0.0,10156.678250312805,
2025-09-04,10156.678250312805,0.0,10156.678250312805,
2025-09-05,10156.678250312805,0.0,10156.678250312805,
2025-09-08,10156.678250312805,0.0,10156.678250312805,
2025-09-09,10156.678250312805,0.0,10156.678250312805,
2025-09-10,10156.678250312805,0.0,10156.678250312805,
2025-09-11,10156.678250312805,0.0,10156.678250312805,
2025-09-12,10156.678250312805,0.0,10156.678250312805,
2025-09-15,10156.678250312805,0.0,10156.678250312805,
2025-09-16,10156.678250312805,0.0,10156.678250312805,
2025-09-17,10156.678250312805,0.0,10156.678250312805,
2025-09-18,10156.678250312805,0.0,10156.678250312805,
2025-09-19,10156.678250312805,0.0,10156.678250312805,
2025-09-22,10156.678250312805,0.0,10156.678250312805,
2025-09-23,10156.678250312805,0.0,10156.678250312805,
2025-09-24,10156.678250312805,0.0,10156.678250312805,
2025-09-25,10156.678250312805,0.0,10156.678250312805,
2025-09-26,10156.678250312805,0.0,10156.678250312805,
2025-09-29,10156.678250312805,0.0,10156.678250312805,
2025-09-30,10156.678250312805,0.0,10156.678250312805,
2025-10-01,10156.678250312805,0.0,10156.678250312805,
2025-10-03,10156.678250312805,0.0,10156.678250312805,
2025-10-06,10156.678250312805,0.0,10156.678250312805,
2025-10-07,10156.678250312805,0.0,10156.678250312805,
2025-10-08,10156.678250312805,0.0,10156.678250312805,
2025-10-09,10156.678250312805,0.0,10156.678250312805,
2025-10-10,10156.678250312805,0.0,10156.678250312805,
2025-10-13,10156.678250312805,0.0,10156.678250312805,
2025-10-14,10156.678250312805,0.0,10156.678250312805,
2025-10-15,10156.678250312805,0.0,10156.678250312805,
2025-10-16,10156.678250312805,0.0,10156.678250312805,
2025-10-17,10156.678250312805,0.0,10156.678250312805,
2025-10-20,10156.678250312805,0.0,10156.678250312805,
2025-10-21,10156.678250312805,0.0,10156.678250312805,
2025-10-23,10156.678250312805,0.0,10156.678250312805,
2025-10-24,10156.678250312805,0.0,10156.678250312805,
2025-10-27,10156.678250312805,0.0,10156.678250312805,
2025-10-28,10156.678250312805,0.0,10156.678250312805,
2025-10-29,10156.678250312805,0.0,10156.678250312805,
2025-10-30,10156.678250312805,0.0,10156.678250312805,
2025-10-31,10156.678250312805,0.0,10156.678250312805,
2025-11-03,10156.678250312805,0.0,10156.678250312805,
2025-11-04,10156.678250312805,0.0,10156.678250312805,
2025-11-06,10156.678250312805,0.0,10156.678250312805,
2025-11-07,10156.678250312805,0.0,10156.678250312805,
2025-11-10,10156.678250312805,0.0,10156.678250312805,
2025-11-11,10156.678250312805,0.0,10156.678250312805,
2025-11-12,10156.678250312805,0.0,10156.678250312805,
2025-11-13,10156.678250312805,0.0,10156.678250312805,
2025-11-14,10156.678250312805,0.0,10156.678250312805,
2025-11-17,10156.678250312805,0.0,10156.678250312805,
2025-11-18,10156.678250312805,0.0,10156.678250312805,
2025-11-19,10156.678250312805,0.0,10156.678250312805,
2025-11-20,10156.678250312805,0.0,10156.678250312805,
2025-11-21,10156.678250312805,0.0,10156.678250312805,
2025-11-24,10156.678250312805,0.0,10156.678250312805,
2025-11-25,10156.678250312805,0.0,10156.678250312805,
2025-11-26,10156.678250312805,0.0,10156.678250312805,
2025-11-27,10156.678250312805,0.0,10156.678250312805,
2025-11-28,10156.678250312805,0.0,10156.678250312805,
2025-12-01,10156.678250312805,0.0,10156.678250312805,
2025-12-02,10156.678250312805,0.0,10156.678250312805,
2025-12-03,10156.678250312805,0.0,10156.678250312805,
2025-12-04,10156.678250312805,0.0,10156.678250312805,
2025-12-05,10156.678250312805,0.0,10156.678250312805,
2025-12-08,10156.678250312805,0.0,10156.678250312805,
2025-12-09,10156.678250312805,0.0,10156.678250312805,
2025-12-10,10156.678250312805,0.0,10156.678250312805,
2025-12-11,10156.678250312805,0.0,10156.678250312805,
2025-12-12,10156.678250312805,0.0,10156.678250312805,
2025-12-15,10156.678250312805,0.0,10156.678250312805,
2025-12-16,10156.678250312805,0.0,10156.678250312805,
2025-12-17,10156.678250312805,0.0,10156.678250312805,
2025-12-18,10156.678250312805,0.0,10156.678250312805,
2025-12-19,10156.678250312805,0.0,10156.678250312805,
2025-12-22,10156.678250312805,0.0,10156.678250312805,
2025-12-23,10156.678250312805,0.0,10156.678250312805,
2025-12-24,10156.678250312805,0.0,10156.678250312805,
2025-12-26,10156.678250312805,0.0,10156.678250312805,
2025-12-29,10156.678250312805,0.0,10156.678250312805,
2025-12-30,10156.678250312805,0.0,10156.678250312805,
2025-12-31,10156.678250312805,0.0,10156.678250312805,
2026-01-01,10156.678250312805,0.0,10156.678250312805,
2026-01-02,10156.678250312805,0.0,10156.678250312805,
2026-01-05,10156.678250312805,0.0,10156.678250312805,
2026-01-06,10156.678250312805,0.0,10156.678250312805,
2026-01-07,10156.678250312805,0.0,10156.678250312805,
2026-01-08,10156.678250312805,0.0,10156.678250312805,
2026-01-09,10156.678250312805,0.0,10156.678250312805,
2026-01-12,10156.678250312805,0.0,10156.678250312805,
2026-01-13,10156.678250312805,0.0,10156.678250312805,
2026-01-14,10156.678250312805,0.0,10156.678250312805,
2026-01-15,10156.678250312805,0.0,10156.678250312805,
2026-01-16,10156.678250312805,0.0,10156.678250312805,
2026-01-19,10156.678250312805,0.0,10156.678250312805,
2026-01-20,10156.678250312805,0.0,10156.678250312805,
2026-01-21,10156.678250312805,0.0,10156.678250312805,
2026-01-22,10156.678250312805,0.0,10156.678250312805,
2026-01-23,10156.678250312805,0.0,10156.678250312805,
2026-01-27,10156.678250312805,0.0,10156.678250312805,
2026-01-28,10156.678250312805,0.0,10156.678250312805,
2026-01-29,10156.678250312805,0.0,10156.678250312805,
2026-01-30,10156.678250312805,0.0,10156.678250312805,
2026-02-02,10156.678250312805,0.0,10156.678250312805,
2026-02-03,10156.678250312805,0.0,10156.678250312805,
2026-02-04,10156.678250312805,0.0,10156.678250312805,
2026-02-05,10156.678250312805,0.0,10156.678250312805,
2026-02-06,10156.678250312805,0.0,10156.678250312805,
2026-02-09,10156.678250312805,0.0,10156.678250312805,
2026-02-10,10156.678250312805,0.0,10156.678250312805,
2026-02-11,10156.678250312805,0.0,10156.678250312805,
2026-02-12,10156.678250312805,0.0,10156.678250312805,
2026-02-13,10156.678250312805,0.0,10156.678250312805,
2026-02-16,10156.678250312805,0.0,10156.678250312805,
2026-02-17,10156.678250312805,0.0,10156.678250312805,
2026-02-18,10156.678250312805,0.0,10156.678250312805,
2026-02-19,10156.678250312805,0.0,10156.678250312805,
2026-02-20,10156.678250312805,0.0,10156.678250312805,
2026-02-23,10156.678250312805,0.0,10156.678250312805,
2026-02-24,10156.678250312805,0.0,10156.678250312805,
2026-02-25,10156.678250312805,0.0,10156.678250312805,
2026-02-26,10156.678250312805,0.0,10156.678250312805,
2026-02-27,10156.678250312805,0.0,10156.678250312805,
2026-03-02,10156.678250312805,0.0,10156.678250312805,
2026-03-04,10156.678250312805,0.0,10156.678250312805,
2026-03-05,10156.678250312805,0.0,10156.678250312805,
2026-03-06,10156.678250312805,0.0,10156.678250312805,
2026-03-09,10156.678250312805,0.0,10156.678250312805,
2026-03-10,10156.678250312805,0.0,10156.678250312805,
2026-03-11,10156.678250312805,0.0,10156.678250312805,
2026-03-12,10156.678250312805,0.0,10156.678250312805,
2026-03-13,10156.678250312805,0.0,10156.678250312805,
2026-03-16,10156.678250312805,0.0,10156.678250312805,
2026-03-17,10156.678250312805,0.0,10156.678250312805,
2026-03-18,10156.678250312805,0.0,10156.678250312805,
2026-03-19,10156.678250312805,0.0,10156.678250312805,
2026-03-20,10156.678250312805,0.0,10156.678250312805,
2026-03-23,10156.678250312805,0.0,10156.678250312805,
2026-03-24,10156.678250312805,0.0,10156.678250312805,
2026-03-25,10156.678250312805,0.0,10156.678250312805,
2026-03-27,10156.678250312805,0.0,10156.678250312805,
2026-03-30,10156.678250312805,0.0,10156.678250312805,
2026-04-01,10156.678250312805,0.0,10156.678250312805,
2026-04-02,10156.678250312805,0.0,10156.678250312805,
2026-04-06,10065.928252220154,90.74999809265138,10156.678250312805,YESBANK.NS
2026-04-07,10065.928252220154,90.64999580383301,10156.578248023987,YESBANK.NS
2026-04-08,10065.928252220154,95.20000457763672,10161.12825679779,YESBANK.NS
2026-04-09,10065.928252220154,94.6500015258789,10160.578253746033,YESBANK.NS
2026-04-10,10065.928252220154,95.39999961853026,10161.328251838684,YESBANK.NS
2026-04-13,10065.928252220154,94.39999580383301,10160.328248023987,YESBANK.NS
2026-04-15,10065.928252220154,96.8000030517578,10162.728255271912,YESBANK.NS
2026-04-16,10065.928252220154,99.75000381469727,10165.678256034851,YESBANK.NS
2026-04-17,10065.928252220154,100.95000267028809,10166.878254890442,YESBANK.NS
2026-04-20,10065.928252220154,99.20000076293945,10165.128252983093,YESBANK.NS
2026-04-21,10065.928252220154,98.85000228881836,10164.778254508972,YESBANK.NS
2026-04-22,10065.928252220154,99.94999885559082,10165.878251075745,YESBANK.NS
2026-04-23,10065.928252220154,100.15000343322754,10166.078255653381,YESBANK.NS
2026-04-24,10065.928252220154,99.20000076293945,10165.128252983093,YESBANK.NS
2026-04-27,10065.928252220154,99.70000267028809,10165.628254890442,YESBANK.NS
2026-04-28,10065.928252220154,99.84999656677245,10165.778248786926,YESBANK.NS
2026-04-29,10065.928252220154,101.35000228881836,10167.278254508972,YESBANK.NS
2026-04-30,10065.928252220154,99.6500015258789,10165.578253746033,YESBANK.NS
2026-05-01,10065.928252220154,99.6500015258789,10165.578253746033,YESBANK.NS
2026-05-04,10065.928252220154,99.79999542236328,10165.728247642517,YESBANK.NS
2026-05-05,10065.928252220154,102.39999771118164,10168.328249931335,YESBANK.NS
2026-05-06,10176.578248023987,0.0,10176.578248023987,
2026-05-07,10176.578248023987,0.0,10176.578248023987,
2026-05-08,10176.578248023987,0.0,10176.578248023987,
2026-05-11,10176.578248023987,0.0,10176.578248023987,
2026-05-12,10176.578248023987,0.0,10176.578248023987,
2026-05-13,10176.578248023987,0.0,10176.578248023987,
2026-05-14,10176.578248023987,0.0,10176.578248023987,
2026-05-15,10176.578248023987,0.0,10176.578248023987,
2026-05-18,10176.578248023987,0.0,10176.578248023987,
2026-05-19,10176.578248023987,0.0,10176.578248023987,
2026-05-20,10176.578248023987,0.0,10176.578248023987,
2026-05-21,10176.578248023987,0.0,10176.578248023987,
2026-05-22,10176.578248023987,0.0,10176.578248023987,
